Price,Area,Location,No. of Bedrooms,Bathrooms,City
6500000.0,500.0,Kenchenahalli,3,3.0,Bengaluru
19000000.0,1200.0,3rd Block Hrbr Layout,5,5.0,Bengaluru
5600000.0,1464.0,KUDLU MAIN ROAD,3,3.0,Bengaluru
9900000.0,2000.0,Bank Avenue,4,4.0,Bengaluru
4900000.0,1208.0,Chikkalasandra,2,2.0,Bengaluru
6000000.0,1130.0,Hebbal Kempapura,2,2.0,Bengaluru
12000000.0,1753.0,Surabhi Layout,3,3.0,Bengaluru
5800000.0,600.0,Banjara Layout,3,3.0,Bengaluru
9442000.0,1196.0,Hoodi,2,2.0,Bengaluru
5250000.0,1150.0,5th Phase JP Nagar,2,3.0,Bengaluru
6300000.0,1128.0,Electronic City,2,2.0,Bengaluru
5300000.0,1000.0,Omkar Nagar,2,2.0,Bengaluru
4500000.0,1035.0,Yelahanka,2,2.0,Bengaluru
3200000.0,950.0,Kereguddadahalli,2,2.0,Bengaluru
3600000.0,1075.0,Bisuvanahalli,3,2.0,Bengaluru
4850000.0,1040.0,Whitefield,2,2.0,Bengaluru
4500000.0,720.0,Maragondanahalli,2,2.0,Bengaluru
9500000.0,1511.0,Lingadheeranahalli,3,3.0,Bengaluru
5800000.0,1300.0,Silk Board,3,3.0,Bengaluru
6875000.0,1545.0,Hoodi,3,3.0,Bengaluru
2600000.0,375.0,Shampura,1,2.0,Bengaluru
3800000.0,1062.0,Vidyaranyapura,2,2.0,Bengaluru
4000000.0,1115.0,Kada Agrahara,2,2.0,Bengaluru
3500000.0,1000.0,JP Nagar,2,2.0,Bengaluru
4500000.0,883.0,Kambipura,2,2.0,Bengaluru
7000000.0,1195.0,Sarjapur  Road,2,2.0,Bengaluru
16500000.0,1200.0,BHEL Layout,3,3.0,Bengaluru
4100000.0,700.0,Medahalli,1,1.0,Bengaluru
6700000.0,1246.0,Vittasandra,2,2.0,Bengaluru
9000000.0,660.0,8th Phase JP Nagar,4,4.0,Bengaluru
14500000.0,8500.0,Banashankari Stage III,4,4.0,Bengaluru
8000000.0,1600.0,Kashi Nagar,4,4.0,Bengaluru
15400000.0,2805.0,Haralur Road,4,5.0,Bengaluru
6500000.0,1584.0,Begur Road,3,3.0,Bengaluru
4800000.0,1175.0,Hosur Road,3,2.0,Bengaluru
11500000.0,1595.0,"Yemlur, Old Airport Road, ",3,3.0,Bengaluru
11000000.0,1353.0,VHBCS Layout,2,2.0,Bengaluru
12500000.0,1599.0,Electronic City,3,3.0,Bengaluru
7000000.0,1150.0,Whitefield,2,2.0,Bengaluru
4274000.0,1155.0,KR Puram,2,2.0,Bengaluru
8500000.0,1200.0,Ittamadu,1,2.0,Bengaluru
2500000.0,1000.0,Electronic City Phase II,2,2.0,Bengaluru
12000000.0,3000.0,Thanisandra,4,4.0,Bengaluru
16000000.0,1867.0,Rajiv Nagar,3,3.0,Bengaluru
4700000.0,1251.0,Ramagondanahalli,2,2.0,Bengaluru
4550000.0,1028.0,Gattahalli,2,2.0,Bengaluru
4500000.0,1222.0,Arekere,2,2.0,Bengaluru
6600000.0,1170.0,Bannerghatta Road,3,2.0,Bengaluru
4848000.0,1385.0,Ramanjaneyanagar,3,2.0,Bengaluru
6800000.0,1372.0,HSR Layout,2,2.0,Bengaluru
4900000.0,1282.0,Magadi Road,3,2.0,Bengaluru
3973000.0,1135.0,Kanakpura Road,2,2.0,Bengaluru
10100000.0,1768.0,Whitefield,3,3.0,Bengaluru
9000000.0,1325.0,Byatarayanapura,3,2.0,Bengaluru
9900000.0,1599.0,Electronic City,3,3.0,Bengaluru
6195000.0,1500.0,Whitefield,3,3.0,Bengaluru
6300000.0,1286.0,Uttarahalli,2,2.0,Bengaluru
14000000.0,2845.0,Kammanahalli,5,5.0,Bengaluru
5000000.0,1600.0,K G Colony,3,2.0,Bengaluru
5367000.0,1102.0,Munnekollal,2,2.0,Bengaluru
5400000.0,1350.0,Yelahanka,2,2.0,Bengaluru
4200000.0,1200.0,Banashankari,3,2.0,Bengaluru
14500000.0,1300.0,Hosa Road,6,6.0,Bengaluru
8000000.0,1800.0,Herohalli,1,1.0,Bengaluru
4000000.0,950.0,Chikkabanavar,2,2.0,Bengaluru
2725000.0,525.0,Kanakpura Road,1,1.0,Bengaluru
2500000.0,656.0,Attibele,2,2.0,Bengaluru
17500000.0,1780.0,Marathahalli,4,4.0,Bengaluru
8000000.0,1056.0,3rd Block Hrbr Layout,2,2.0,Bengaluru
3332000.0,595.0,Bannerghatta Road,1,1.0,Bengaluru
5000000.0,1080.0,Ittamadu,2,2.0,Bengaluru
16000000.0,2225.0,7th Phase JP Nagar,3,3.0,Bengaluru
2815000.0,1126.0,Bommasandra,2,2.0,Bengaluru
8400000.0,1490.0,Electronics City Phase 1,3,3.0,Bengaluru
10000000.0,1550.0,Sarjapur  Road,3,3.0,Bengaluru
8600000.0,1600.0,,3,3.0,Bengaluru
5500000.0,1160.0,Ashwini layout,2,2.0,Bengaluru
12500000.0,2100.0,Sarjapur  Road,3,3.0,Bengaluru
6930000.0,1404.0,Vittasandra,2,2.0,Bengaluru
22500000.0,2230.0,Sarjapur  Road,4,4.0,Bengaluru
12000000.0,1544.0,Marathalli bridge,3,3.0,Bengaluru
5870000.0,1305.0,Banashankari Stage III,3,2.0,Bengaluru
8000000.0,1230.0,Marathahalli,2,2.0,Bengaluru
6500000.0,1200.0,T.C PALYA,2,2.0,Bengaluru
7300000.0,1460.0,Harlur,3,3.0,Bengaluru
4500000.0,967.0,Gottigere,2,2.0,Bengaluru
3600000.0,540.0,Byatarayanapura,1,1.0,Bengaluru
4600000.0,715.0,Hormavu,1,1.0,Bengaluru
18000000.0,1578.0,Dooravani Nagar,3,3.0,Bengaluru
4895000.0,1020.0,Mysore Road,2,2.0,Bengaluru
4000000.0,1020.0,Jigani,2,2.0,Bengaluru
10200000.0,1253.0,Koramangala,2,2.0,Bengaluru
4200000.0,1180.0,JCR Layout,2,2.0,Bengaluru
3800000.0,961.0,Nehru Nagar,2,2.0,Bengaluru
7500000.0,1419.0,Kanakapura,3,3.0,Bengaluru
15000000.0,1709.0,Harlur,3,3.0,Bengaluru
11500000.0,1600.0,Papareddipalya,2,2.0,Bengaluru
1850000.0,416.0,Venkatapura,1,1.0,Bengaluru
9800000.0,1100.0,Sanjay nagar,2,2.0,Bengaluru
6500000.0,1430.0,HSR Layout,3,2.0,Bengaluru
4500000.0,1260.0,Sneha Colony,2,2.0,Bengaluru
8500000.0,1630.0,RMV Extension,3,3.0,Bengaluru
4471000.0,1249.0,Sarjapur  Road,3,3.0,Bengaluru
8500000.0,1450.0,Kalena Agrahara,3,2.0,Bengaluru
22300000.0,2791.0,Konanakunte,3,3.0,Bengaluru
9000000.0,600.0,Hosapalya,1,1.0,Bengaluru
6000000.0,834.0,Ashwini layout,1,1.0,Bengaluru
7000000.0,1125.0,Doddagubbi,4,4.0,Bengaluru
14000000.0,2060.0,Arekere,3,3.0,Bengaluru
2500000.0,891.0,Gottigere,2,2.0,Bengaluru
4907000.0,1133.0,Raja Rajeshwari Nagar,2,2.0,Bengaluru
3700000.0,1075.0,Bisuvanahalli,3,2.0,Bengaluru
5500000.0,1200.0,Vidyaranyapura,2,2.0,Bengaluru
4580000.0,1075.0,Thanisandra,2,2.0,Bengaluru
4000000.0,1140.0,Kaggadasapura,2,2.0,Bengaluru
15000000.0,940.0,Margondanahalli,4,4.0,Bengaluru
4200000.0,1090.0,Raja Rajeshwari Nagar,2,2.0,Bengaluru
7000000.0,1500.0,R.T. Nagar,4,4.0,Bengaluru
10000000.0,1790.0,Whitefield,3,3.0,Bengaluru
13400000.0,1920.0,Hebbal,3,3.0,Bengaluru
9500000.0,1374.0,HRBR Layout,2,2.0,Bengaluru
9500000.0,1445.0,Bannerghatta Road,3,3.0,Bengaluru
3600000.0,711.0,Kanakapura,1,1.0,Bengaluru
9500000.0,1500.0,Tumkur Road,3,3.0,Bengaluru
10000000.0,1720.0,Whitefield,3,3.0,Bengaluru
6000000.0,1400.0,Vasanthapura,3,3.0,Bengaluru
4900000.0,1030.0,Kundalahalli,2,2.0,Bengaluru
8500000.0,1200.0,Mysore Road,2,2.0,Bengaluru
7000000.0,1375.0,Hosahalli,3,3.0,Bengaluru
5600000.0,1050.0,Hegde Nagar,1,1.0,Bengaluru
16000000.0,2250.0,Jalahalli,3,3.0,Bengaluru
5000000.0,1000.0,Bellandur,2,2.0,Bengaluru
2500000.0,469.0,Jalahalli West,1,1.0,Bengaluru
2900000.0,883.0,Kambipura,2,2.0,Bengaluru
8600000.0,1820.0,GM Palaya,3,2.0,Bengaluru
6500000.0,1440.0,Singasandra,3,2.0,Bengaluru
16000000.0,3600.0,near Ramanashree California resort,6,4.0,Bengaluru
4800000.0,1225.0,Mahadevpura,2,2.0,Bengaluru
5280000.0,875.0,Chikkalasandra,2,2.0,Bengaluru
4000000.0,750.0,Jalahalli East,1,1.0,Bengaluru
8000000.0,1180.0,6th Phase JP Nagar,2,2.0,Bengaluru
4700000.0,1194.0,Haralur Road,2,2.0,Bengaluru
6200000.0,1500.0,Hennur Road,3,2.0,Bengaluru
5220000.0,1160.0,Poornapragna Housing Society Layout,2,2.0,Bengaluru
6000000.0,1128.0,Sarjapur,2,2.0,Bengaluru
15000000.0,1500.0,Hebbal,3,3.0,Bengaluru
3522999.9999999995,1220.0,Huskur,3,2.0,Bengaluru
5800000.0,1210.0,Sarjapur  Road,2,2.0,Bengaluru
5800000.0,1100.0,Kanakpura Road,3,2.0,Bengaluru
4600000.0,1200.0,Bommasandra,3,3.0,Bengaluru
6600000.0,1641.0,Nagondanahalli,3,3.0,Bengaluru
4500000.0,1200.0,Horamavu Agara,2,2.0,Bengaluru
6739000.0,1260.0,Raja Rajeshwari Nagar,2,2.0,Bengaluru
7800000.0,1720.0,Mahadevpura,3,3.0,Bengaluru
4598000.0,1210.0,Yelahanka,2,2.0,Bengaluru
20000000.0,2200.0,Indira Nagar,4,4.0,Bengaluru
4500000.0,1075.0,Bisuvanahalli,3,2.0,Bengaluru
13000000.0,1702.0,Thanisandra,3,3.0,Bengaluru
20000000.0,1630.0,Shanthala Nagar,2,2.0,Bengaluru
3855000.0,1141.0,Raja Rajeshwari Nagar,2,2.0,Bengaluru
10800000.0,2072.0,Shantiniketan Layout,3,3.0,Bengaluru
7000000.0,1200.0,Herohalli,2,2.0,Bengaluru
7700000.0,1350.0,Teachers Colony,3,3.0,Bengaluru
7834000.0,1180.0,Srinivasa Nagar,3,2.0,Bengaluru
13000000.0,35000.0,Yelahanka,3,3.0,Bengaluru
11500000.0,1355.0,Langford Town,2,2.0,Bengaluru
5000000.0,600.0,Sulthangunta,1,1.0,Bengaluru
12000000.0,1640.0,Bannerghatta Road,3,2.0,Bengaluru
10000000.0,1200.0,Byrathi Village,5,5.0,Bengaluru
5700000.0,1190.0,Kodichikkanahalli,3,2.0,Bengaluru
4985000.0,1019.0,Marathahalli,2,2.0,Bengaluru
16500000.0,1875.0,Ambedkar Colony,3,3.0,Bengaluru
4000000.0,1250.0,Akshaya Nagar,3,3.0,Bengaluru
14000000.0,1200.0,Brookefield,3,3.0,Bengaluru
5600000.0,1140.0,Whitefield,2,2.0,Bengaluru
10900000.0,1683.0,Lingadheeranahalli,3,3.0,Bengaluru
8330000.0,1515.0,Kaggadasapura,3,3.0,Bengaluru
11100000.0,2118.0,Hoodi,4,4.0,Bengaluru
5800000.0,1380.0,Bannerghatta Road,3,3.0,Bengaluru
6175000.0,1083.0,Varthur Road,2,2.0,Bengaluru
5500000.0,600.0,Anjappa Layout,2,2.0,Bengaluru
12000000.0,2300.0,Avalahalli,3,3.0,Bengaluru
6000000.0,1240.0,Prakruthi Nagar,2,2.0,Bengaluru
12000000.0,1750.0,Surabhi Layout,3,3.0,Bengaluru
4348000.0,1230.0,Sadaramangala,2,2.0,Bengaluru
13900000.0,1500.0,Anjanapura,3,3.0,Bengaluru
4039000.0,985.0,Abbigere,2,2.0,Bengaluru
8700000.0,1500.0,Tindlu,2,2.0,Bengaluru
3249000.0,1125.0,Electronic City,2,2.0,Bengaluru
4400000.0,950.0,Maruthi Sevanagar,2,2.0,Bengaluru
7600000.0,1580.0,Kothanur,3,3.0,Bengaluru
9850000.0,1092.0,B Narayanapura,2,2.0,Bengaluru
2834000.0,1090.0,Electronic City Phase II,2,2.0,Bengaluru
15900000.0,2264.0,Hennur Road,3,3.0,Bengaluru
2553000.0,1033.0,Dommasandra,3,2.0,Bengaluru
2450000.0,810.0,Kammasandra,2,2.0,Bengaluru
4500000.0,1045.0,Green Garden Layout,2,2.0,Bengaluru
8200000.0,1337.0,Hebbal,2,2.0,Bengaluru
3200000.0,1200.0,Chandapura,2,2.0,Bengaluru
16000000.0,1580.0,Koramangala,3,3.0,Bengaluru
5400000.0,1500.0,Begur Road,3,2.0,Bengaluru
9100000.0,1640.0,Whitefield,3,4.0,Bengaluru
6200000.0,1570.0,Silver Springs Layout,3,3.0,Bengaluru
8200000.0,1470.0,Gubbalala,3,2.0,Bengaluru
4061000.0,1160.0,Kengeri,2,2.0,Bengaluru
7100000.0,1050.0,7th Phase JP Nagar,2,2.0,Bengaluru
22500000.0,1855.0,Dairy Circle,3,3.0,Bengaluru
9000000.0,1460.0,Bannerghatta Road,3,2.0,Bengaluru
10000000.0,1823.0,Hulimavu,3,3.0,Bengaluru
4200000.0,1094.0,Electronic City,2,2.0,Bengaluru
5700000.0,1153.0,Budigere,2,2.0,Bengaluru
5700000.0,1325.0,Hoysalanagar,3,3.0,Bengaluru
8500000.0,1200.0,Parappana Agrahara,3,3.0,Bengaluru
12500000.0,1590.0,Jakkur,3,2.0,Bengaluru
16000000.0,1210.0,Jeevan bima nagar,4,4.0,Bengaluru
22000000.0,1200.0,Raja Rajeshwari Nagar,4,4.0,Bengaluru
4800000.0,1202.0,Narayana Nagar 1st Block,2,2.0,Bengaluru
5300000.0,1202.0,Haralur Road,2,2.0,Bengaluru
6250000.0,1200.0,KSRTC Layout,2,2.0,Bengaluru
11800000.0,1688.0,Panathur,3,3.0,Bengaluru
5200000.0,1020.0,Kaval Byrasandra,2,2.0,Bengaluru
4700000.0,1185.0,Sarjapur,2,2.0,Bengaluru
5204000.0,1235.0,Ramagondanahalli,2,2.0,Bengaluru
3764000.0,1077.0,Banashankari,2,2.0,Bengaluru
6600000.0,1415.0,Kengeri Satellite Town,3,2.0,Bengaluru
16200000.0,2330.0,EPIP Zone,3,3.0,Bengaluru
3500000.0,805.0,Whitefield,2,2.0,Bengaluru
2003000.0,425.0,P&T Colony,1,1.0,Bengaluru
5995000.0,1155.0,Whitefield,2,2.0,Bengaluru
2200000.0,656.0,Anekal,2,2.0,Bengaluru
4800000.0,1100.0,New Gurappana Palya,2,2.0,Bengaluru
5200000.0,1150.0,Mahadevpura,2,2.0,Bengaluru
6000000.0,600.0,Chelekare,1,1.0,Bengaluru
14000000.0,1468.0,Ambedkar Colony,2,2.0,Bengaluru
12600000.0,2280.0,Whitefield,3,4.0,Bengaluru
9700000.0,1341.0,Hegde Nagar,2,2.0,Bengaluru
7700000.0,1279.0,Jakkur,2,2.0,Bengaluru
9888000.0,2225.0,Electronic City Phase II,4,4.0,Bengaluru
4351000.0,1185.0,Thanisandra,2,2.0,Bengaluru
8500000.0,1750.0,Vadarpalya,3,3.0,Bengaluru
5350000.0,1152.0,Kudlu,2,2.0,Bengaluru
16000000.0,1000.0,Shivanagar,4,4.0,Bengaluru
3600000.0,1300.0,Hulimavu,2,2.0,Bengaluru
15500000.0,2760.0,Varthur Road,4,4.0,Bengaluru
3900000.0,1070.0,5th Phase JP Nagar,2,2.0,Bengaluru
4500000.0,1101.0,Uttarahalli,2,2.0,Bengaluru
5500000.0,775.0,V.V Puram,2,2.0,Bengaluru
3685000.0,667.0,Yeshwanthpur,1,1.0,Bengaluru
5500000.0,1070.0,Electronic City,2,2.0,Bengaluru
11000000.0,1875.0,Old Airport Road,3,2.0,Bengaluru
5799000.0,735.0,Kundalahalli,2,2.0,Bengaluru
9000000.0,4360.0,Sarjapur,4,4.0,Bengaluru
13000000.0,1750.0,Koramangala,3,3.0,Bengaluru
6700000.0,1215.0,Marathahalli,2,2.0,Bengaluru
3000000.0,820.0,Vishwapriya Layout,2,2.0,Bengaluru
8961000.0,1779.0,Battarahalli,3,3.0,Bengaluru
5800000.0,1105.0,HMT Layout,2,2.0,Bengaluru
6000000.0,1650.0,Whitefield,3,3.0,Bengaluru
15000000.0,1694.0,Jalahalli,2,2.0,Bengaluru
20300000.0,2376.0,Hosakerehalli,3,3.0,Bengaluru
15000000.0,1975.0,Cox Town,3,3.0,Bengaluru
3300000.0,674.0,Kammasandra,2,2.0,Bengaluru
4100000.0,1185.0,Kaggadasapura,2,2.0,Bengaluru
2800000.0,445.0, Thanisandra,1,1.0,Bengaluru
7500000.0,1475.0,HSR Layout,3,3.0,Bengaluru
8250000.0,1618.0,Gottigere,3,3.0,Bengaluru
6500000.0,1120.0,Koramangala,2,2.0,Bengaluru
15200000.0,2181.0,Marathahalli,4,3.0,Bengaluru
9000000.0,1200.0,Vidyaranyapura,4,4.0,Bengaluru
6500000.0,600.0,Nagondanahalli,4,4.0,Bengaluru
5913000.0,1556.0,Bannerghatta Road,3,2.0,Bengaluru
6602000.0,1179.0,Bannerghatta Road,2,2.0,Bengaluru
8300000.0,1296.0,Thanisandra,2,2.0,Bengaluru
5200000.0,1275.0,Kaggadasapura,2,2.0,Bengaluru
7700000.0,1400.0,Kathriguppe,3,2.0,Bengaluru
6300000.0,1222.0,Gottigere,2,2.0,Bengaluru
4100000.0,940.0,Electronic City,2,2.0,Bengaluru
4260000.0,1185.0,Thanisandra,2,2.0,Bengaluru
11200000.0,1779.0,Tumkur Road,3,3.0,Bengaluru
5976000.0,1615.0,Begur Road,3,3.0,Bengaluru
6100000.0,1056.0,Haralur Road,2,2.0,Bengaluru
4600000.0,1100.0,7th Phase JP Nagar,2,2.0,Bengaluru
4000000.0,920.0,Arekere,2,2.0,Bengaluru
7500000.0,1602.0,ITI Layout,3,2.0,Bengaluru
6200000.0,1176.0,Padmanabhanagar,2,2.0,Bengaluru
5900000.0,675.0,HBR Layout,3,3.0,Bengaluru
13500000.0,1352.0,Richmond Town,3,3.0,Bengaluru
9900000.0,1717.0,Kasavanhalli,3,3.0,Bengaluru
8000000.0,10961.0,4 Bedroom Farm House in Bagalur,4,4.0,Bengaluru
11100000.0,2119.0,Bhoganhalli,4,4.0,Bengaluru
6730000.0,1246.0,Vittasandra,2,2.0,Bengaluru
4279000.0,1141.0,Anandapura,2,2.0,Bengaluru
8400000.0,1157.0,Hennur Road,2,2.0,Bengaluru
2768000.0,1025.0,Chandapura,2,2.0,Bengaluru
3300000.0,650.0,Yelahanka New Town,1,1.0,Bengaluru
9800000.0,1349.0,Hebbal,2,2.0,Bengaluru
8330000.0,1566.0,Narayanapura,3,3.0,Bengaluru
19500000.0,2830.0,Sahakara Nagar,4,3.0,Bengaluru
3813000.000000001,1320.0,Electronic City,3,2.0,Bengaluru
8483000.0,1780.0,manyata park,3,3.0,Bengaluru
3490000.0,1091.0,Varthur,2,2.0,Bengaluru
5049000.0,918.0,7th Phase JP Nagar,2,2.0,Bengaluru
13000000.0,1950.0,Yeshwanthpur,4,4.0,Bengaluru
9000000.0,1695.0,Panathur,3,3.0,Bengaluru
9500000.0,1705.0,Yelahanka,3,3.0,Bengaluru
7500000.0,1375.0,Kalyan nagar,3,3.0,Bengaluru
3000000.0,525.0,Kanakpura Road,1,1.0,Bengaluru
8300000.0,1447.0,Whitefield,2,2.0,Bengaluru
3900000.0,1114.0,Thanisandra,2,2.0,Bengaluru
10000000.0,1450.0,7th Phase JP Nagar,3,2.0,Bengaluru
1500000.0,460.0,Belathur,2,1.0,Bengaluru
4000000.0,1022.0,Vasanthapura,2,2.0,Bengaluru
4500000.0,1000.0,Hebbal,2,2.0,Bengaluru
6875000.0,1128.0,Electronic City,2,2.0,Bengaluru
5700000.0,1180.0,Kanakpura Road,2,2.0,Bengaluru
6900000.0,1000.0,TC Palaya,6,6.0,Bengaluru
15000000.0,1200.0,Nagarbhavi,2,2.0,Bengaluru
7500000.0,1339.0,Kanakpura Road,2,2.0,Bengaluru
5500000.0,1400.0,Yelachenahalli,3,2.0,Bengaluru
3952000.000000001,1040.0,7th Phase JP Nagar,2,2.0,Bengaluru
5800000.0,1198.0,Kadugodi,2,2.0,Bengaluru
9500000.0,1200.0,Shirdi Sai Layout,3,3.0,Bengaluru
11300000.0,1691.0,Sarjapur  Road,3,3.0,Bengaluru
3600000.0,1075.0,Bisuvanahalli,3,3.0,Bengaluru
19400000.0,1630.0,1st Block Jayanagar,3,3.0,Bengaluru
4350000.0,1240.0,8th Phase JP Nagar,3,3.0,Bengaluru
8658000.0,1665.0,Mallasandra,3,3.0,Bengaluru
9400000.0,2489.0,Marathahalli,3,3.0,Bengaluru
7000000.0,1142.0,Brookefield,2,2.0,Bengaluru
18400000.0,1976.0,Kodbisanhalli,3,3.0,Bengaluru
8200000.0,1853.0,Kothannur,3,3.0,Bengaluru
7200000.0,600.0,Vijayanagar,4,4.0,Bengaluru
9200000.0,1567.0,Kasturi Nagar,2,2.0,Bengaluru
2724000.0,1090.0,Talaghattapura,2,2.0,Bengaluru
12500000.0,1200.0,Raja Rajeshwari Nagar,4,4.0,Bengaluru
5147000.0,1175.0,Electronics City Phase 1,2,2.0,Bengaluru
5200000.0,1200.0,Subramanyapura,2,2.0,Bengaluru
4100000.0,995.0,Kodichikkanahalli,2,2.0,Bengaluru
4110000.0,884.0,Magadi Road,2,2.0,Bengaluru
8000000.0,900.0,Vishwanatha Nagenahalli,3,3.0,Bengaluru
5700000.0,1170.0,Yeshwanthpur,2,2.0,Bengaluru
4655000.0,1225.0,KR Puram,2,2.0,Bengaluru
7330000.0,1342.0,Electronic City,2,2.0,Bengaluru
6700000.0,1345.0,Uttarahalli,2,2.0,Bengaluru
6500000.0,1320.0,Kodigehaali,3,3.0,Bengaluru
4939000.0,1140.0,Raja Rajeshwari Nagar,2,2.0,Bengaluru
5000000.0,1300.0,Battarahalli,2,2.0,Bengaluru
8500000.0,1652.0,Hosa Road,3,3.0,Bengaluru
14200000.0,2072.0,Thigalarapalya,3,4.0,Bengaluru
9500000.0,1740.0,Arekere,3,2.0,Bengaluru
7100000.0,1360.0,Electronic City,3,2.0,Bengaluru
6000000.0,1145.0,Hosur Road,3,2.0,Bengaluru
4000000.0,1540.0,Uttarahalli,3,2.0,Bengaluru
9500000.0,1278.0,Sarjapur  Road,2,2.0,Bengaluru
4000000.0,630.0,Electronic City Phase II,1,1.0,Bengaluru
5800000.0,1100.0,Kanakpura Road,3,3.0,Bengaluru
9500000.0,1200.0,Bendiganahalli,3,3.0,Bengaluru
11500000.0,2500.0,Hosakerehalli Layout,6,6.0,Bengaluru
24000000.0,3300.0,Hosur Road,5,5.0,Bengaluru
6600000.0,1356.0,Gunjur,3,2.0,Bengaluru
2800000.0,823.0,Hennagara,2,2.0,Bengaluru
6600000.0,1200.0,TC Palaya,2,2.0,Bengaluru
3700000.0,1050.0,Ramamurthy Nagar,2,2.0,Bengaluru
6900000.0,1180.0,Ferrar Nagar,2,2.0,Bengaluru
4279000.0,1070.0,7th Phase JP Nagar,2,2.0,Bengaluru
8000000.0,1385.0,Varthur,2,2.0,Bengaluru
7000000.0,1000.0,Varthur,1,1.0,Bengaluru
13000000.0,1897.0,Whitefield,3,3.0,Bengaluru
5578000.0,1005.0,Magadi Road,2,2.0,Bengaluru
12500000.0,1575.0,Green Glen Layout,3,3.0,Bengaluru
6500000.0,975.0,Subramanyapura,2,2.0,Bengaluru
12000000.0,1904.0,Hennur Road,3,3.0,Bengaluru
3000000.0,930.0,Kengeri Satellite Town,1,1.0,Bengaluru
1700000.0,686.0,BAGUR,1,1.0,Bengaluru
15000000.0,2400.0,Electronic City Phase II,3,3.0,Bengaluru
23300000.0,1410.0,8th block Koramangala,1,1.0,Bengaluru
14000000.0,2238.0,Sarjapur  Road,3,3.0,Bengaluru
6900000.0,1174.0,Harlur,2,2.0,Bengaluru
23900000.0,3800.0,Thubarahalli,4,4.0,Bengaluru
12500000.0,2225.0,Whitefield,3,2.0,Bengaluru
20000000.0,1250.0,M.G Road,2,2.0,Bengaluru
5200000.0,918.0,Jigani,2,2.0,Bengaluru
5200000.0,1250.0,Mahadevpura,2,2.0,Bengaluru
11000000.0,1800.0,Sarjapur  Road,3,3.0,Bengaluru
5300000.0,1170.0,Marathahalli,2,2.0,Bengaluru
20000000.0,1300.0,Byatarayanapura,1,1.0,Bengaluru
4500000.0,793.0,Bannerghatta Road,2,2.0,Bengaluru
10700000.0,1710.0,Jakkur,3,3.0,Bengaluru
5750000.0,1082.0,Kambipura,3,2.0,Bengaluru
3303000.0,1001.0,Naganathapura,2,2.0,Bengaluru
18000000.0,1500.0,Srinivasa Nagar,4,4.0,Bengaluru
5400000.0,1590.0,Yelahanka,3,2.0,Bengaluru
8000000.0,2400.0,Basavanagara,3,2.0,Bengaluru
5500000.0,1554.0,Horamavu Banaswadi,3,3.0,Bengaluru
5800000.0,884.0,Konanakunte,1,1.0,Bengaluru
9889000.0,1045.0,Hosa Road,2,2.0,Bengaluru
4986000.0,1019.0,Marathahalli,2,2.0,Bengaluru
13000000.0,1935.0,Ambedkar Nagar,3,4.0,Bengaluru
3973000.0,1135.0,Uttarahalli,3,2.0,Bengaluru
15000000.0,1680.0,Lakshminarayana Pura,3,3.0,Bengaluru
18700000.0,1800.0,Ramamurthy Nagar,4,4.0,Bengaluru
9000000.0,1799.0,Kasavanhalli,3,3.0,Bengaluru
1100000.0,400.0,Attibele,1,1.0,Bengaluru
8200000.0,1047.0,Kundalahalli,2,2.0,Bengaluru
8700000.0,1282.0,Kaverappa Layout,2,2.0,Bengaluru
4590000.0,1020.0,NGR Layout,2,2.0,Bengaluru
15500000.0,1080.0,Kammanahalli,3,3.0,Bengaluru
7950000.0,1495.0,Whitefield,2,2.0,Bengaluru
24000000.0,3260.0,Kasavanhalli,4,4.0,Bengaluru
6444000.0,1611.0,Divya Unnathi Layout,3,2.0,Bengaluru
9500000.0,1500.0,Vasantha Vallabha Nagar,2,2.0,Bengaluru
9500000.0,1500.0,Sahakara Nagar,3,2.0,Bengaluru
5000000.0,1540.0,Uttarahalli,3,3.0,Bengaluru
8000000.0,1639.0,Hosa Road,3,3.0,Bengaluru
7200000.0,700.0,Marathahalli,4,4.0,Bengaluru
5579000.0,1303.0,Raja Rajeshwari Nagar,2,2.0,Bengaluru
11000000.0,1005.0,Koramangala,2,1.0,Bengaluru
3328000.0,1305.0,Chandapura,3,3.0,Bengaluru
9500000.0,600.0,Kothannur,4,4.0,Bengaluru
11500000.0,1300.0,sapthagiri Layout,2,1.0,Bengaluru
6800000.0,1440.0,Brookefield,3,2.0,Bengaluru
3514000.0,901.0,Seegehalli,2,2.0,Bengaluru
20000000.0,1725.0,Rajaji Nagar,3,3.0,Bengaluru
4200000.0,900.0,Sarjapur,3,2.0,Bengaluru
5500000.0,1060.0,BEML Layout,2,2.0,Bengaluru
4845000.0,1020.0,NGR Layout,2,2.0,Bengaluru
6598999.999999999,1535.0,Varthur,3,3.0,Bengaluru
2000000.0,530.0,Alur,1,1.0,Bengaluru
8000000.0,1350.0,Devarabisanahalli,2,2.0,Bengaluru
5000000.0,1115.0,Sarjapur  Road,2,2.0,Bengaluru
4700000.0,1175.0,Uttarahalli,2,2.0,Bengaluru
6200000.0,1113.0,Whitefield,2,2.0,Bengaluru
22500000.0,1200.0,Uttarahalli,4,4.0,Bengaluru
24000000.0,1640.0,Ramamurthy Nagar,4,4.0,Bengaluru
4200000.0,650.0,Giri Nagar,2,2.0,Bengaluru
